peso,altura,sexo,edad,tabaco,ubes,carneRoja,verduras,deporte,drogas,dietaEsp,nivEstPad,nivEstudios,nivIngresos
80.52,1.77,V,37,0,0,0,0,3,0,N,2,3,4
74.87,1.65,M,23,50,2,4,3,0,1,N,0,2,3
77.19,1.64,M,28,0,0,0,9,10,0,N,2,3,3
60.93,1.6,M,65,0,9,2,0,5,0,N,1,3,2
74.69,1.57,M,22,40,0,2,7,7,0,N,1,2,2
63.28,1.74,M,61,0,4,1,0,0,0,N,2,4,4
65.48,1.68,V,18,20,0,0,0,0,0,N,3,4,4
85.44,1.75,V,54,0,8,1,12,10,2,N,1,0,0
77.81,1.74,V,53,0,10,2,21,6,0,N,1,1,1
95.87,1.77,V,25,0,1,1,0,9,0,N,1,2,3
64.21,1.59,M,32,0,0,0,0,0,0,N,3,3,3
80.83,1.77,V,25,0,0,1,8,8,0,N,1,4,4
54.61,1.59,M,50,0,9,5,0,0,11,N,2,3,4
61.7,1.6,M,40,0,0,2,0,1,0,S,3,3,4
75.39,1.74,V,35,0,4,0,4,6,0,N,3,3,3
55.76,1.76,V,39,0,19,5,2,0,0,N,1,3,4
91.88,1.73,V,44,0,0,1,0,10,0,N,2,3,0
59.58,1.55,M,40,0,4,0,6,1,0,N,1,1,3
55.76,1.76,V,53,50,23,4,12,10,0,N,2,4,4
66.25,1.82,V,31,0,12,1,14,6,0,N,1,2,2
98.7,1.74,V,41,0,0,1,4,1,6,N,1,0,0
78.46,1.68,M,44,0,2,0,0,7,0,N,1,2,3
73.01,1.83,V,20,0,3,3,0,1,0,N,1,4,4
94.09,1.61,M,59,130,7,1,19,22,0,N,2,4,4
91.57,1.78,V,74,0,5,0,11,7,0,N,1,0,0
84.39,1.68,M,40,0,0,9,1,0,0,N,0,1,0
69.07,1.7,V,30,80,4,2,3,0,0,N,4,4,4
56.07,1.76,V,55,0,16,0,0,0,0,N,2,3,2
78.41,1.73,V,42,0,2,1,9,11,0,N,2,4,4
84.51,1.71,M,37,20,0,2,0,0,6,S,1,1,1
86.09,1.72,V,65,0,0,10,2,0,3,N,1,1,1
81.46,1.75,V,51,0,0,1,0,0,0,N,1,1,3
105.96,1.69,V,33,170,0,1,0,0,0,N,1,1,0
100.59,1.72,V,48,90,1,0,6,0,0,N,1,1,0
101.41,1.8,V,30,0,3,4,9,11,0,N,1,1,1
70.44,1.75,V,28,0,0,0,10,0,0,N,2,4,4
68.5,1.62,M,53,0,3,3,2,3,0,N,1,2,2
88.1,1.74,V,48,0,0,0,8,8,0,N,1,1,2
92.78,1.73,M,43,0,0,0,8,7,0,N,2,1,1
64.83,1.57,M,57,0,6,2,0,0,7,N,1,2,2
99.7,1.72,V,46,90,0,0,2,8,0,N,1,3,2
83.96,1.78,V,45,0,0,3,8,5,0,N,1,3,3
67.4,1.69,V,31,0,0,1,0,5,0,S,2,4,3
62.44,1.63,M,34,0,0,1,10,7,0,N,2,4,4
68.87,1.68,M,33,0,0,0,0,0,0,N,1,3,4
79.61,1.64,M,51,0,3,0,12,11,8,N,1,2,3
70.52,1.7,V,33,0,2,0,2,0,0,N,0,2,3
75.69,1.74,V,18,0,6,0,10,3,0,N,0,0,0
51.1,1.64,M,57,0,17,4,23,8,4,N,2,3,3
103.45,1.65,M,44,140,0,5,6,6,4,N,0,2,0
73.96,1.72,V,80,0,0,0,12,0,0,N,2,3,3
83.86,1.74,V,29,0,1,0,0,0,0,N,1,0,0
69.47,1.61,M,33,0,0,0,9,3,0,N,2,3,2
96.16,1.75,V,55,0,0,0,2,12,0,N,1,3,3
59.84,1.77,V,21,0,16,1,0,3,0,N,1,2,1
82.6,1.73,V,70,0,8,1,0,3,0,N,2,0,0
79.38,1.8,V,32,0,6,3,20,6,0,N,0,2,2
47.24,1.62,M,18,0,12,2,0,0,0,N,1,3,3
80.17,1.72,V,52,0,0,5,1,0,0,N,1,3,4
77.62,1.68,M,37,0,0,1,1,0,3,N,2,1,0
74.68,1.66,M,62,0,0,3,9,0,0,N,2,2,2
87.45,1.78,V,40,0,1,6,0,1,2,N,2,2,2
60.58,1.63,M,28,0,1,2,13,1,0,N,3,4,4
76.5,1.65,M,58,0,1,1,5,0,0,N,0,1,0
76.25,1.63,M,58,0,0,0,0,8,0,N,1,4,2
96.54,1.69,V,61,20,0,5,0,11,0,N,1,3,4
71.09,1.66,V,29,0,0,0,13,9,0,N,1,4,4
97.52,1.8,V,59,0,1,0,12,11,0,N,2,2,2
53.52,1.64,M,38,0,12,8,3,2,0,N,2,3,2
73.24,1.65,M,51,0,0,0,3,1,0,N,1,2,3
70.26,1.69,M,57,30,8,0,3,0,0,N,0,2,2
70.56,1.68,V,52,10,13,0,14,13,0,N,2,3,1
71.55,1.76,V,27,0,2,3,2,0,0,N,2,3,2
60.44,1.65,M,31,0,5,0,0,0,2,N,1,3,4
90.99,1.86,V,33,10,0,0,18,4,NA,N,1,3,4
79.89,1.77,V,27,0,3,0,20,5,0,N,1,1,2
75.3,1.67,V,59,60,5,3,1,0,0,N,0,2,4
96.32,1.81,V,22,60,0,4,0,0,0,N,0,3,4
69.39,1.76,V,37,0,7,4,0,0,0,N,1,2,2
87.13,1.78,M,50,60,0,0,8,0,0,N,3,4,4
72.17,1.62,M,45,0,6,0,0,3,0,N,0,1,1
89.48,1.71,V,35,0,0,0,0,0,4,N,0,1,0
53.25,1.72,V,75,0,26,0,5,4,0,N,2,2,2
87.69,1.73,V,33,0,0,0,7,5,0,N,0,2,3
66.41,1.66,M,40,0,0,4,0,0,0,N,2,4,3
103.88,1.63,M,38,110,0,0,0,5,0,N,0,0,0
91.57,1.75,M,27,40,0,1,7,3,0,N,2,2,1
46.66,1.61,M,43,0,22,0,22,6,0,N,1,2,3
60.94,1.84,V,28,0,26,2,0,1,0,N,1,4,3
113.46,1.71,V,26,70,0,3,14,18,0,N,1,1,0
47.82,1.63,M,29,40,21,3,0,0,0,N,3,4,3
97.38,1.82,V,18,120,8,4,0,1,0,N,1,2,2
77.2,1.74,V,45,0,0,4,12,0,0,N,0,2,2
85.68,1.74,V,61,0,0,0,0,4,0,N,1,3,3
104.64,1.77,V,39,120,4,0,19,7,0,N,1,2,2
77.68,1.62,V,64,0,0,5,0,7,0,N,1,2,2
79.18,1.63,M,52,0,2,0,0,4,2,N,1,1,2
80.38,1.58,M,18,70,2,2,18,16,0,N,2,3,4
81.88,1.58,M,40,0,0,2,31,19,0,N,0,2,3
74.46,1.67,M,44,0,0,3,8,9,0,N,2,4,4
68.33,1.67,M,62,0,0,2,0,0,0,N,2,4,3
71.15,1.74,V,27,0,5,1,22,8,2,N,2,2,2
99.96,1.73,M,38,0,0,4,9,10,0,N,0,0,1
97.17,1.84,V,40,0,0,3,2,0,0,N,1,1,0
82.95,1.61,M,39,0,0,7,0,9,0,N,0,1,1
74.04,1.81,V,18,0,0,0,12,0,0,N,2,3,1
52.67,1.58,M,64,0,6,0,8,2,4,N,2,4,4
88.75,1.79,V,46,0,5,3,0,6,1,S,2,1,1
77.22,1.73,V,34,0,7,0,21,14,0,N,1,2,3
86.37,1.68,M,29,0,0,0,12,5,0,N,0,1,1
97.49,1.74,V,38,0,0,2,15,14,0,S,1,2,1
78.68,1.76,V,53,0,2,1,6,0,0,N,1,2,2
81.29,1.68,V,71,0,0,2,2,2,0,N,1,1,2
79.13,1.59,M,57,40,2,2,21,4,0,N,0,2,2
57.89,1.59,M,35,0,9,0,4,1,1,N,1,1,2
63.25,1.62,M,26,100,10,3,7,0,9,N,1,3,3
77.05,1.68,V,29,80,6,0,0,4,7,N,3,3,4
90.54,1.62,M,41,0,1,0,22,15,4,N,0,0,0
48.41,1.64,M,55,0,20,4,0,0,0,N,0,1,1
84.3,1.84,V,42,10,8,2,0,0,0,N,0,1,0
83.92,1.64,M,49,0,0,5,6,4,0,N,0,0,0
80.54,1.69,M,28,70,0,1,3,0,0,N,2,2,4
50.78,1.57,M,24,0,13,0,13,11,0,N,1,3,4
64.14,1.67,M,81,0,18,2,0,6,1,N,1,1,0
76.69,1.67,M,30,30,13,2,26,13,0,N,0,0,1
68.55,1.69,M,23,0,6,0,11,2,0,N,0,2,0
68.06,1.66,V,26,0,0,0,3,2,0,N,2,2,2
67.79,1.66,V,90,0,5,1,0,0,0,N,2,3,2
75.43,1.61,M,18,0,0,2,2,8,5,N,1,2,2
62.99,1.62,M,34,50,8,4,12,4,0,N,3,4,3
72.53,1.63,M,50,0,0,0,20,12,0,N,3,3,2
76.23,1.65,M,40,0,0,0,4,0,0,N,0,1,0
59.05,1.62,M,42,0,0,2,0,0,NA,N,3,4,4
49,1.65,V,41,0,24,2,0,0,6,N,2,2,2
78,1.64,M,41,0,0,2,6,5,0,N,0,1,2
78.4,1.72,M,40,0,0,2,0,5,0,N,3,3,3
65.5,1.71,M,25,0,0,3,15,1,0,N,2,4,3
84.4,1.65,M,26,30,0,4,0,9,0,N,1,2,2
75.34,1.59,M,52,180,18,3,0,2,0,N,1,1,0
72.13,1.73,V,34,0,10,0,21,14,0,N,1,2,3
67.94,1.73,V,55,0,2,0,0,0,0,N,3,4,2
82.17,1.71,M,31,30,0,7,11,4,4,N,1,3,3
74.56,1.7,M,39,0,0,0,9,2,0,N,2,3,2
65.81,1.57,M,46,0,0,1,7,0,3,N,2,4,2
74.77,1.64,M,31,0,0,3,0,1,2,N,0,1,0
53.06,1.68,V,23,0,4,4,8,0,0,N,4,4,3
79.09,1.66,M,40,10,2,0,0,0,0,N,0,0,1
97.27,1.66,M,53,130,0,2,0,3,0,N,1,2,3
75.78,1.66,M,53,110,10,4,5,10,0,N,2,4,4
114.24,1.69,V,35,140,0,1,10,13,0,N,0,0,0
92.6,1.72,V,52,0,0,4,14,8,0,N,1,1,0
48.9,1.6,M,43,0,7,0,12,0,0,N,1,3,4
59.95,1.74,V,29,0,14,0,0,2,0,N,0,2,2
85.21,1.77,M,28,0,6,0,8,1,0,N,0,0,1
79.63,1.74,M,62,0,6,0,8,5,0,N,1,2,1
81.14,1.77,V,46,0,0,0,14,5,0,S,2,2,3
53.25,1.72,V,62,0,26,2,0,0,0,N,1,2,2
88.62,1.68,V,43,0,0,1,19,13,0,N,1,2,2
80,1.55,M,44,40,5,0,15,11,3,N,0,1,3
72.35,1.64,M,45,0,0,0,10,5,1,N,1,3,2
81.87,1.71,V,66,0,0,0,0,3,0,N,3,3,3
69.77,1.52,M,49,0,0,0,4,5,4,N,2,2,2
90.68,1.79,V,25,0,0,1,3,5,0,N,0,2,3
69.47,1.61,M,58,0,9,0,0,7,0,N,0,1,1
96.64,1.78,V,37,160,4,7,0,0,0,N,2,4,4
58.19,1.75,V,32,0,14,8,11,6,5,N,1,3,3
76.37,1.62,M,30,0,0,0,1,1,1,N,0,1,3
60.25,1.64,M,35,0,0,3,0,0,0,N,3,4,4
131.95,1.83,V,21,190,0,1,18,6,4,N,2,2,2
53.87,1.73,V,61,70,25,6,0,2,0,N,2,2,1
64.12,1.5,M,45,50,3,3,15,4,0,N,2,3,1
71.01,1.64,M,49,0,0,4,6,3,1,N,1,3,3
60.82,1.71,V,43,0,10,0,2,0,0,N,0,1,3
76.8,1.6,M,51,0,0,0,5,12,0,N,2,4,3
88.34,1.68,M,53,60,5,5,0,0,0,N,1,1,1
86.79,1.73,M,35,0,0,0,0,0,0,N,0,1,2
49,1.65,M,60,0,20,0,11,11,2,N,4,4,4
86.2,1.73,V,36,0,0,1,9,6,0,N,1,2,3
81.44,1.67,M,30,0,1,1,3,5,0,N,0,0,0
50.8,1.68,V,47,20,18,0,10,0,0,N,2,4,4
78.18,1.68,M,31,0,0,5,0,4,0,N,2,2,1
77.2,1.74,V,41,20,4,5,5,0,0,N,1,1,0
62.75,1.67,M,40,0,14,0,13,8,0,N,0,2,2
80.52,1.77,V,45,0,8,0,5,2,0,N,0,1,0
93.55,1.74,V,43,0,0,1,11,5,0,N,0,1,1
76.5,1.65,M,24,0,2,7,1,0,3,N,0,0,0
54.68,1.71,M,40,0,12,0,10,0,0,N,0,3,3
75.4,1.69,M,40,0,0,3,0,0,0,N,0,2,2
72.1,1.54,M,42,0,0,0,17,10,0,N,0,1,1
95.37,1.74,V,18,0,0,0,13,8,0,N,0,2,0
71.47,1.63,M,67,0,0,1,0,1,0,N,1,3,2
70.28,1.67,M,28,0,0,0,4,2,0,N,2,4,4
84.76,1.63,M,72,0,1,0,19,14,0,N,0,2,3
83.96,1.63,M,32,0,0,1,5,9,0,S,2,2,1
116.96,1.71,V,41,310,0,5,5,0,0,N,2,2,2
63.43,1.55,M,18,0,0,1,12,8,0,N,2,3,3
73.63,1.73,V,30,0,11,0,0,0,0,N,0,0,0
52.63,1.71,V,24,0,9,0,0,0,0,N,3,3,3
74.85,1.72,M,42,0,6,2,9,10,0,N,1,3,4
51.93,1.68,M,26,0,16,3,4,5,0,N,2,3,1
86.06,1.75,V,20,0,3,2,8,7,0,N,0,1,1
100.98,1.76,V,76,0,0,0,0,0,0,N,0,0,0
96.81,1.7,M,52,120,2,4,0,0,6,N,1,2,1
65.38,1.72,V,42,0,9,0,0,2,0,N,1,2,1
68.06,1.66,M,47,0,0,4,0,0,0,N,2,4,1
88.78,1.8,V,36,0,0,0,6,0,0,N,1,2,2
92.6,1.72,V,56,30,0,0,2,5,0,S,2,2,3
106.8,1.72,V,36,0,2,5,14,18,0,N,0,0,1
91.13,1.74,M,31,0,0,3,3,10,0,N,2,2,3
70.24,1.65,M,42,0,0,0,0,0,0,N,1,3,4
59.08,1.65,M,52,0,7,2,0,0,0,N,2,4,2
52.78,1.68,M,59,0,18,0,3,0,0,N,1,1,0
64.82,1.64,M,35,0,4,0,4,0,0,N,1,2,3
64.95,1.78,V,53,0,17,0,21,9,0,N,2,3,4
55.99,1.61,V,33,0,5,8,0,1,0,N,0,3,4
73.63,1.67,M,51,0,4,0,4,1,0,N,0,2,3
83.68,1.69,M,39,80,0,0,21,7,0,N,3,4,3
80.74,1.66,M,24,0,0,0,3,3,0,N,1,1,2
86.51,1.79,V,61,0,1,1,8,1,0,N,1,2,0
81.57,1.68,V,28,0,0,1,0,0,0,N,1,0,0
94.46,1.74,V,26,0,0,0,21,11,0,N,0,1,0
65.21,1.71,M,47,0,0,3,1,0,0,N,2,4,4
64.04,1.62,M,54,0,16,7,5,11,0,N,1,1,2
65.07,1.65,M,50,0,0,3,0,0,0,N,1,3,2
81.29,1.71,V,23,0,8,0,16,14,0,N,1,0,1
72.43,1.62,M,41,10,10,10,0,9,0,N,0,1,0
87.76,1.78,V,45,0,0,5,0,0,0,N,2,3,3
76.33,1.72,M,25,0,0,0,10,3,0,N,3,4,2
101.8,1.89,V,34,0,0,7,13,2,0,N,0,0,0
55.76,1.76,V,20,0,8,3,0,0,0,N,2,4,4
59.66,1.59,M,45,0,5,1,7,4,0,N,1,3,3
82.13,1.68,M,33,50,0,3,0,0,0,N,0,0,1
61.08,1.67,M,59,0,11,1,5,7,0,N,2,3,3
79.48,1.67,M,30,0,0,1,7,7,0,N,1,2,2
58.57,1.67,M,38,0,6,0,13,4,0,N,2,4,2
48.36,1.63,M,26,30,15,0,0,0,0,N,0,3,4
71.65,1.66,M,22,0,3,7,0,0,0,N,1,0,0
69.81,1.62,M,51,0,0,0,29,9,0,N,2,3,2
119.51,1.84,V,18,70,0,1,14,7,0,N,0,0,0
67.53,1.76,V,25,0,8,0,0,7,0,N,2,4,4
83.11,1.67,M,69,20,3,0,0,0,0,N,0,1,0
66.73,1.77,V,18,0,7,3,24,9,0,N,1,3,2
79.22,1.65,M,28,0,0,3,18,2,4,N,1,0,1
68.05,1.67,V,34,0,0,0,0,0,0,N,0,3,4
46.66,1.61,M,37,0,17,6,0,0,0,N,1,1,2
62.38,1.68,V,25,0,3,3,0,0,0,N,2,3,3
60.28,1.83,V,44,0,26,0,0,0,0,N,2,1,1
86.06,1.75,V,38,50,2,0,6,1,0,N,1,1,1
78.41,1.8,V,60,0,7,3,0,2,0,N,0,2,2
93.71,1.75,V,61,160,10,4,1,4,0,N,2,3,2
78.08,1.8,V,63,60,10,0,0,0,0,N,1,3,2
63.05,1.78,V,26,0,5,2,0,3,0,N,3,4,4
71.06,1.65,M,38,0,0,5,14,2,0,N,0,3,4
76.36,1.78,V,33,0,0,0,0,2,0,N,3,4,4
55.76,1.76,V,56,0,16,3,0,2,0,N,1,4,4
67.21,1.67,M,20,0,7,1,8,0,0,N,1,1,0
82.84,1.64,M,47,50,6,3,5,1,2,N,0,0,0
51.1,1.64,M,18,0,12,3,2,3,0,N,1,2,1
83.01,1.78,V,25,0,3,2,0,0,0,N,0,1,0
55.54,1.65,M,26,0,6,1,0,0,0,N,2,3,3
65.63,1.64,M,46,0,6,6,0,0,0,N,1,2,0
57.01,1.68,V,25,0,12,3,0,7,0,N,1,3,2
72.82,1.68,M,41,0,0,6,10,0,0,N,1,2,2
75.44,1.71,V,54,60,16,3,1,2,0,N,0,1,1
75.3,1.67,V,50,0,3,2,0,3,0,N,1,2,2
74.4,1.66,M,40,70,4,0,16,2,0,N,2,2,2
72.28,1.75,M,47,0,0,3,2,0,0,N,2,4,4
94.16,1.74,V,61,100,1,0,13,3,0,N,1,3,4
92.48,1.7,M,18,30,0,2,0,7,0,N,0,1,1
81.57,1.68,M,39,100,3,0,19,9,0,N,1,4,3
73.5,1.75,V,50,0,5,0,20,7,0,N,2,3,3
104.7,1.76,V,33,0,0,3,9,10,0,N,0,0,1
75.95,1.75,V,23,0,7,3,0,0,0,N,0,0,0
64.55,1.69,V,52,70,15,0,16,3,0,N,3,2,2
70.44,1.81,V,48,0,13,0,0,0,0,N,0,1,1
59.16,1.57,M,36,0,11,3,0,7,1,N,1,0,2
108.75,1.87,V,39,90,4,3,0,5,0,N,0,2,4
82.08,1.75,M,28,0,0,4,2,0,0,N,0,1,1
73.35,1.67,M,58,0,1,3,5,2,0,N,0,2,2
78.34,1.6,M,64,40,0,0,0,0,0,N,2,1,0
61.25,1.68,M,35,0,11,2,0,1,0,N,1,1,0
68.86,1.6,M,39,0,10,0,11,12,0,N,2,1,2
71.8,1.61,M,56,10,10,0,0,6,0,N,1,0,0
74.85,1.72,V,47,20,5,0,2,0,0,N,2,2,1
81.59,1.84,V,25,0,0,0,11,1,0,N,2,3,2
83.81,1.7,M,28,60,0,2,0,0,2,N,2,0,1
78.09,1.67,M,40,40,0,0,10,5,0,N,1,3,3
102.66,1.72,V,40,0,0,0,33,23,0,N,1,2,2
91.88,1.75,V,57,0,0,4,0,7,0,N,1,3,3
110.94,1.72,V,48,30,0,0,12,8,4,S,0,1,0
74.34,1.76,M,32,20,2,6,0,0,0,N,2,2,3
87.57,1.67,V,41,0,6,3,22,19,0,N,0,1,0
63.16,1.58,M,67,0,3,6,0,0,0,N,3,3,4
75.12,1.73,V,35,0,0,0,14,0,0,N,0,2,1
81,1.8,V,41,0,0,0,13,6,0,N,2,4,4
72.13,1.73,V,18,0,0,7,12,1,0,N,1,3,4
70.63,1.73,V,36,0,4,3,19,2,0,S,2,2,3
94.8,1.84,V,22,140,9,2,1,3,5,N,1,3,3
118.11,1.77,V,18,170,0,1,0,2,0,N,0,1,0
67.49,1.63,M,22,0,0,0,0,0,0,N,2,2,2
78.11,1.74,V,35,30,5,0,0,6,0,N,1,2,2
64.19,1.74,V,41,0,12,5,0,2,0,N,2,2,1
74.46,1.67,M,54,20,0,0,7,0,0,N,1,2,0
84.7,1.73,V,35,70,5,2,0,0,0,N,2,2,2
74.95,1.66,M,24,90,3,0,5,1,3,N,3,3,3
49.05,1.57,M,48,0,12,6,15,5,0,N,2,4,4
55.12,1.75,V,44,0,17,2,2,5,0,S,2,4,2
86.79,1.73,M,37,110,11,5,0,3,0,N,2,1,0
77.76,1.61,M,65,0,0,0,0,0,0,N,0,1,0
73.63,1.67,M,66,0,5,0,8,7,0,N,1,2,2
57.47,1.62,M,42,0,3,2,6,0,0,N,2,3,2
85.7,1.59,M,38,170,0,5,12,2,0,N,2,4,3
76.58,1.7,V,37,0,0,3,0,0,0,N,0,1,2
51.52,1.57,M,18,0,0,0,0,0,0,N,3,4,4
46.08,1.6,M,41,0,12,0,0,0,4,N,2,4,2
82.4,1.77,V,49,0,4,6,3,3,0,N,1,2,2
61.81,1.68,V,25,50,19,0,4,1,0,N,1,0,0
85.79,1.72,V,57,0,0,0,23,14,0,N,2,4,3
66.15,1.75,V,65,0,12,6,10,3,0,N,1,2,1
79.58,1.72,M,41,0,1,1,0,1,0,N,0,1,2
86.39,1.72,V,22,100,13,2,9,9,0,N,1,1,0
75.34,1.75,V,35,0,6,0,0,4,3,N,1,3,4
88.97,1.67,M,74,0,0,0,0,1,1,N,0,0,0
106.5,1.72,V,32,80,0,1,16,13,0,N,0,2,3
68.33,1.65,M,47,0,0,0,7,1,0,N,2,3,4
73.86,1.63,M,48,0,0,1,0,0,0,S,0,1,2
84.2,1.81,V,71,30,6,1,0,0,0,N,1,2,1
74.74,1.67,V,32,10,0,0,4,0,0,N,1,2,1
88.77,1.82,V,62,0,0,0,1,0,0,N,3,3,2
87.39,1.73,V,18,0,0,2,3,0,0,N,0,0,1
98.69,1.79,V,18,80,6,1,12,10,0,N,0,2,3
104.54,1.65,M,66,120,4,3,16,15,4,N,1,2,3
50.2,1.67,M,42,0,28,2,0,6,4,N,1,1,2
92.93,1.76,V,50,0,0,3,10,8,0,N,2,2,0
73.63,1.67,V,18,0,15,0,17,19,0,N,1,2,1
64.58,1.57,M,44,0,0,0,8,3,0,N,1,2,1
74.92,1.63,M,27,0,0,2,12,9,0,N,2,3,3
97.45,1.83,V,45,100,0,1,2,0,0,N,2,4,3
57.29,1.64,M,29,0,2,0,7,5,0,N,3,4,4
94.45,1.71,M,43,0,0,0,1,15,0,N,2,2,3
103.15,1.83,V,24,110,0,4,18,4,0,S,1,2,0
101.94,1.64,M,37,150,0,2,0,6,0,S,1,2,2
72.23,1.71,V,41,0,6,1,9,6,0,N,1,2,3
75.14,1.72,M,25,10,0,0,3,0,10,N,1,3,4
80.04,1.83,V,18,0,0,0,11,5,0,N,1,4,4
55.56,1.71,V,30,0,11,0,10,6,0,N,1,2,4
93.68,1.73,V,35,0,2,2,18,11,0,N,1,1,1
91.48,1.77,V,57,70,0,1,0,0,0,N,2,3,4
87.15,1.79,V,30,0,0,5,0,2,2,S,2,2,1
50.2,1.67,M,35,50,17,2,4,0,0,N,2,4,4
91.69,1.57,M,59,110,0,0,12,7,0,N,0,1,2
75.27,1.76,V,55,0,9,3,0,6,0,N,1,2,1
74.03,1.76,V,18,0,0,0,0,0,0,N,3,3,4
92.09,1.83,V,29,0,0,1,20,12,0,N,3,4,3
90.04,1.79,V,44,80,5,0,4,0,0,N,1,2,2
70.63,1.73,V,68,0,4,1,5,3,0,N,3,4,4
64.31,1.75,V,51,0,4,2,2,2,0,N,3,4,4
50.55,1.61,M,24,0,20,2,0,0,0,N,0,0,0
66.16,1.65,M,41,0,8,0,9,0,0,N,0,0,2
50.8,1.68,M,28,0,20,6,0,3,0,N,1,2,3
64.26,1.6,M,50,0,7,3,19,12,0,N,1,3,3
67.67,1.77,V,36,0,4,0,0,0,0,N,3,4,3
85.15,1.66,M,32,40,0,0,1,5,0,N,1,2,2
71,1.72,M,31,0,6,7,0,2,0,N,2,2,1
61.41,1.58,M,18,0,0,0,6,3,0,N,2,3,2
86.42,1.76,V,51,0,0,2,16,3,0,S,0,1,0
64.3,1.63,M,71,0,6,0,0,0,0,S,0,2,3
99.33,1.79,V,70,0,6,0,13,8,0,N,0,0,1
122.53,1.81,V,46,280,12,0,0,5,0,N,1,3,3
93.78,1.78,V,49,40,0,2,18,5,0,N,1,2,2
85.8,1.76,V,18,50,3,2,21,10,0,N,1,2,3
81.83,1.63,M,43,60,0,0,13,4,0,N,1,3,3
55.91,1.72,M,51,0,10,0,0,0,0,N,2,3,3
53.25,1.72,V,18,0,15,6,0,0,0,S,1,1,2
71.35,1.71,M,28,0,6,2,13,5,0,N,2,2,2
80.71,1.71,V,46,0,0,4,0,0,0,S,0,1,1
55.12,1.75,V,28,0,20,1,20,3,0,N,2,4,4
98.47,1.73,M,48,30,0,1,0,3,0,N,2,2,0
64.31,1.75,V,42,0,13,0,0,0,0,N,1,1,1
94.8,1.59,M,37,110,0,0,21,11,2,N,1,2,1
111.33,1.88,V,38,10,0,3,19,12,0,N,2,2,2
83.85,1.65,V,39,20,0,0,11,7,0,N,1,3,1
65.22,1.59,M,45,0,0,3,0,3,2,N,3,4,3
82.38,1.58,M,53,110,0,3,9,2,2,N,2,2,2
70.56,1.68,M,20,0,4,7,18,5,0,N,3,2,2
117.61,1.8,V,28,0,0,0,23,24,0,N,2,1,1
59.52,1.66,M,18,0,9,0,6,5,0,N,2,2,4
64.52,1.65,M,36,0,0,1,0,0,0,N,2,4,3
81.95,1.72,M,24,20,6,1,21,8,0,N,1,1,2
87.11,1.69,M,18,20,0,0,0,0,0,N,0,0,0
82.7,1.78,V,37,0,0,3,3,0,0,N,1,2,4
71.12,1.67,M,48,50,6,0,1,9,0,N,3,4,4
47.24,1.62,M,39,20,20,3,0,7,0,N,2,2,3
67.21,1.67,V,47,50,10,2,7,3,0,N,2,2,2
97.12,1.77,V,34,0,0,0,20,10,0,N,0,1,1
90.36,1.67,M,32,0,3,0,46,27,0,N,2,3,3
94.46,1.74,V,34,90,0,2,0,6,0,N,3,4,3
81.65,1.72,V,47,0,0,3,4,2,0,S,1,2,2
76.82,1.76,M,25,0,0,0,0,0,0,N,1,2,2
82.22,1.65,M,34,60,8,3,0,4,2,N,0,0,0
59.25,1.63,M,36,0,2,3,17,3,0,S,2,4,3
64.03,1.63,M,42,0,2,0,2,1,0,N,2,3,4
54.14,1.72,M,43,0,12,3,4,3,0,N,1,3,3
71.12,1.69,M,53,0,0,2,1,0,0,N,2,4,3
75.58,1.64,M,24,0,0,0,7,4,0,N,2,2,1
67.93,1.79,V,34,0,6,1,18,8,0,N,2,4,4
75.74,1.72,M,44,0,0,0,9,2,0,N,1,2,3
67.12,1.69,M,63,0,8,0,0,0,3,N,1,1,1
76.83,1.69,M,22,0,0,0,14,9,0,N,1,3,4
63.29,1.7,V,25,0,9,2,0,2,0,N,1,2,3
98.26,1.7,M,42,190,10,1,1,0,0,N,1,0,0
78.14,1.65,M,41,0,0,0,0,5,0,N,1,2,1
60.07,1.66,M,23,0,19,6,22,11,0,S,1,1,0
54.47,1.68,M,32,0,14,7,1,1,0,N,1,2,1
84.83,1.69,V,42,0,0,2,18,19,0,N,1,4,4
81.29,1.66,M,49,0,1,2,1,7,2,N,1,1,4
93.71,1.75,V,73,0,1,2,21,7,0,N,0,1,1
75.95,1.75,V,66,0,3,3,5,0,0,N,1,2,2
87.97,1.69,V,54,90,0,5,0,0,0,N,1,3,4
61.33,1.56,M,50,0,0,1,4,1,0,N,0,3,1
72.28,1.75,V,35,30,10,3,0,0,0,N,1,1,0
97.72,1.82,V,26,0,0,0,7,11,3,S,2,4,3
55.04,1.6,M,48,0,4,0,0,0,0,N,3,4,4
82.05,1.74,V,26,0,0,1,3,0,4,N,0,2,2
65.58,1.66,M,24,0,0,0,3,1,0,N,2,4,3
79.38,1.8,V,44,0,3,0,10,6,0,N,2,3,4
81.06,1.72,V,35,0,2,0,10,9,0,N,2,2,2
89.03,1.64,M,62,120,11,2,25,12,4,N,1,0,2
104.64,1.77,M,26,0,0,0,0,9,0,N,0,0,0
74.74,1.67,V,85,140,17,1,2,0,0,N,1,2,3
72.81,1.71,V,18,0,0,3,1,6,NA,N,2,4,4
85.24,1.68,V,69,0,0,1,12,1,0,N,1,2,0
67.98,1.69,M,44,0,0,3,1,1,0,N,2,4,2
108.08,1.65,M,33,240,11,0,13,10,0,N,1,1,0
81.11,1.73,V,55,0,0,0,21,9,0,N,1,4,4
